AMIE;x;y
12682;827126,6647;10034926,86
12683;749302,67;9692624,9
12684;664100,9835;9522022,149
12685;660081,8032;9527650,594
12686;774795,2885;9967983,914
12687;715541,41;9678070,3
12688;603641,5157;9607419,779
12689;716960,5857;9678391,387
12690;607418,1916;9969166,92
12691;622600,8621;9764394,021
12692;622879,82;9634779,61
12693;561290,5387;9882092,592
12694;509577,27;9749761,66
12695;606667,9881;9757777,991
12696;623395,4441;9760120,763
12697;638250,049;9757722,575
12698;622182,941;9750612,153
12699;621948,9914;9768770,5
12700;777480,1441;9976015,593
12701;772703,38;9962516,71
12702;618726,984;9755662,253
12703;562958,572;9716877,937
12704;662549,117;9953049,643
12705;615940,6373;9638911,008
12706;775303,5437;9972243,206
12707;661525,7517;9750322,748
12708;715294,1245;10128464,63
12709;678174,551;9997994,32
12710;622485,2133;9762527,001
12711;782285,83;9982658,3
12712;621730,57;9753943,65
12713;622190,3395;9752233,58
12714;628445,68;9758689,26
12715;723422;9677716
12716;622726,6601;9754754,385
12717;789621,1822;9966010,504
12718;567684,2573;9708839,131
12719;717148,1;10008999,75
12720;619236,7321;9756003,723
12721;626951,7719;9774251,62
12722;624096,3723;9764706,177
12723;784056,7961 ; 9999235,343
12724;623028,1882;9763065,085
12725;697229,7426;9554667,225
12726;557613,0322;9883751,255
12727;772860,0021;9972716,821
12728;620102,1875;9752419,386
12729;507882,1295;9751508,563
12730;507730,61;9752160,12
12731;615847,65;9546408,17
12732;621537,62;9756997,22
12733;514223,4735;9756374,61
12734;777820,56;9988766,16
12735;620259,84;9755303,26
12736;529384,9961;9894341,258
12737;516190,7307;9753829,122
12738;614705,2426;9638135,35
12739;706696,2066;9757134,046
12740;530647;9895539,82
12741;621116,655;9762580,186
12742;778641,5421;9983228,85
12743;777993,9681;9987637,502
12744;784224,8697;9981464,619
12745;777663,78;9973033,33
12746;718216,2997;9755893,957
12747;671220,6063;9744353,789
12748;623719,4702;9752201,717
12749;618566,6311;9759893,487
12750;621730,57;9753946,69
12751;618081,7047;9765321,522
12752;622362,4909;9759440,842
12753;623317,7344;9756129,709
12754;622719,6226;9757763,871
12755;621767,6495;9757122,753
12756;619856,55;9757127,54
12757;623227,2492;9754929,053
12758;619971,3398;9755134,134
12759;622989,9355;9755678,53
12760;623469,839;9750334,341
12761;622406,9657;9752743,186
12762;623526,1728;9749883,328
12763;622560,2749;9755337,98
12764;618614,9155;9767995,871
12765;624528,8842;9748245,758
12766;621161,6513;9752249,703
12767;624234,6272;9751519,41
12768;651677,5369;9751600,695
12769;624176,6941;9760471,335
12770;567853,51;9709437,27
12771;621445,6912;9760451,829
12772;623066,12;9759860,76
12773;624211,4322;9749188,776
12774;585104,6019;9913778,777
12775;584375,294;9914666,3
12776;681724,7394;9936910,654
12777;664439,3135;9801129,109
12778;672290,9111;9887245,426
12779;533176,9482;9892161,014
12780;666454,6454;9848672,074
12781;646104,2327;10105596,04
12782;822200,226;10038527,07
12783;819718,79;10039551,36
12784;669697,76;10036481,15
12785;821347,97;10038584,93
12786;684056,41;9731574,34
12787;617272,52;9516117,06
12788;947536,08;9947915,08
12789;617419,41;9516335,29
12790;617281,88;9516295,07
12791;632931,31;9631676,1
12792;615564,2156;9618720,268
12793;628801,1127;9640539,911
12794;789210,52;9976317,64
12795;773831,9421;9970032,268
12796;719874,1163;9680589,084
12797;726393,4003;9679723,468
12798;671462,183;9886880,326
12799;615553,1246;9640253,388
12800;561241,2698;9883105,843
12801;616246,9998;9765903,16
12802;624383,9067;9748519,183
12803;723001,804;9677385,185
12804;621728,99;9753937,81
12805;509818,8661;9754462,115
12806;622168,7524;9764968,586
12807;703604,425;9973496,03
12808;559893,945;9884100,898
12809;587112,8351;9614694,224
12810;617577,3681;9755375,386
12811;625573,2479;9773472,58
12812;658035,6635;9942227,1
12813;563702,2272;9930995,053
12814;814787,833;10035443,17
12815;629372,26;9759844,99
12816;701626,73;9966832,64
12817;725210,72;9680125,05
12818;701883,41;9973245,42
12819;608036,9745;9976091,351
12820;620300,16;9755267,01
12821;758552,7582;9812624,922
12822;670990,7821;9760666,833
12823;764214;9864073,486
12824;730163,5;9682932,06
12825;621995,8331;9752384,2
12826;720802,968;9678031,18
12827;521210,26;9828049,97
12828;593529,0931;9906321,71
12829;621520,0602;9766001,965
12830;623059,21;9759799,01
12831;613636,0921;9795298,671
12832;586386,777;9673599,096
12833;616760,9939;9638286,761
12834;628538,39;9758884,97
12835;620063,6135;9754581,31
12836;621006,9542;9764720,667
12837;755728,11;9886031,18
12838;619242,1879;9768161,269
12839;510644,51;9882166,41
12840;619637,2584;9767608,242
12841;509639,6709;9753568,66
12842;626264,8054;9764213,246
12843;619173,0109;10082460,34
12844;774297,8995;9971465,891
12845;725649,3366;9679939,864
12846;622915,3924;9751032,312
12847;621194,1584;9762957,85
12848;631297,3133;9631941,183
12849;866193,696;10090814,41
12850;637651;9779976,48
12851;611953,1487;9752081,547
12852;665971,0204;9799687,396
12853;621721,6981;9753462,287
12854;622739,9034;9773207,386
12855;622325,7348;9764157,759
12856;617261,3893;9754141,13
12857;556389,4167;9885323,506
12858;809451,41;10005087,76
12859;623837,43;9758148,3
12860;525501,3869;9836281,825
12861;618882,138;9755429,522
12862;674029,1096;9969853,906
12863;565822,2679;9927945,864
12864;614906,87;9638171,62
12865;775718,4554;9974077,81
12866;781252,6141;9986115,453
12867;772191,1232;9969435,454
12868;791191,66;9979893,28
12869;686067,82;9964146,7
12870;642122,7798;9782823,889
12871;616765,6805;9765405,333
12872;773629,235;9969462,342
12873;630247,5558;9760727,784
12874;618031,3784;9764019,515
12875;620864,2598;9759674,598
12876;606826,8363;9743581,79
12877;629094,2041;9759429,655
12878;637886,94;9780809,47
12879;623008,9995;9754265,591
12880;623766,57;9758006,13
12881;622116,2752;9756492,965
12882;623419,547;9749932,004
12883;622065,739;9749649,861
12884;772865,0164;9969213,578
12885;584594,2549;9799495,402
12886;609995,4989;9788520,469
12887;627730,4;9758372,7
12888;630279,1153;9761590,702
12889;623253,2822;9765161,278
12890;617884,999;9762315,294
12891;618943,8937;9752619,841
12892;616580,677;9765936,714
12893;623776,6143;9758368,058
12894;629275,0825;9761637,536
12895;623007,86;9759844,68
12896;700188,3699;9556156,778
12897;623034,95;9759876,04
12898;777559,5321;9976108,704
12899;618652,1501;9768232,302
12900;623055,13;9759808,75
12901;775344,0022;9973533,927
12902;804990,12;10025253,24
12903;820304,843;9744356,262
12904;545759,2729;9779040,736
12905;763062,743;9863284,598
12906;594788,2706;9748443,519
12907;620310,6179;9762989,185
12908;606269,2611;9757425,109
12909;618412,5577;9761286,19
12910;774341,38;9970282,96
12911;626724,1242;9762852,483
12912;622253,42;9759466,07
12913;602528,4;9752983,64
12914;628026,0077;9760391,68
12915;563858,2574;9879123,002
12916;859781,3096;9899065,622
12917;599853,7126;9923095,328
12918;672891,2439;9888406,136
12919;775039,57;9973003,96
12920;532103,69;9894141,73
12921;561222,0853;9897856,196
12922;530509,075;9891511,838
12923;757957,2515;9564821,317
12924;699653,15;9559690,74
12925;786089,649;9964149,795
12926;648770,8655;10108384,99
12927;776351,8171;9973196,33
12928;623824,813;10042692,97
12929;820544,66;10038960,3
12930;818819,68;10003426,54
12931;818055,207;10032083,47
12932;649567,51;10109281,47
12933;664008,852;10029346,72
12934;784330,26;9999545,6
12935;681054,16;10118005,55
12936;779694,64;9988454,82
12937;676654,7823;10114080,51
12938;721650,8054;10115445,65
12939;761877,814;9815436,851
12940;820807,619;10038591,03
12941;650574,24;9571165,27
12942;780996,6611;9986719,449
12943;651841,843;9552838,687
12944;652050,1091;9519351,172
12945;721511,096;9678109,044
12946;615840,05;9638697
12947;669734,4085;9826098,322
12948;777994,2431;9987636,445
12949;623525,9422;9850605,486
12950;621358,4881;9848659,545
12951;633936,4438;9760835,451
12952;619969,6149;9752775,705
12953;615055,5686;9770913,272
12954;678091,0702;9999456,347
12955;622943,0981;9774034,613
12956;699750,9744;9972055,868
12957;638554,96;9781246,93
12958;775346,6034;9970930,957
12959;655263,8742;9764241,611
12960;530284,3882;9894771,033
12961;624002,58;9757407,81
12962;618904,3958;9753528,846
12963;618668,802;9756011,349
12964;584460,1367;9819592,394
12965;779778,7381;9981081,037
12966;698585,3047;9973456,76
12967;618889,5552;9767525,842
12968;623882,4848;9762964,148
12969;563856,587;9923138,663
12970;644055,0248;9898955,629
12971;507650,521;9752300,719
12972;781985,1454;9966390,357
12973;775290,89;9973647,98
12974;796130,2003;9974722,598
12975;775167,6191;9973681,742
12976;624036,04;9756270,55
12977;525572,3;9762972,15
12978;721166,485;9677754,239
12979;706467,7863;9971071,916
12980;613818,45;9640360,66
12981;533646,9259;9894537,408
12982;630377,63;9759698,27
12983;622933,39;9752211,913
12984;621213,4088;9759644,354
12985;613076,91;9793516,9
12986;600326,4627;9922094,2
12987;560159,8683;9884868,458
12988;622657,7801;9757687,144
12989;830113,8395;9833439,604
12990;531786,2026;9892271,666
12991;719405,3114;9677456,262
12992;832967,6961;9819065,389
12993;620979,23;9760492,086
12994;562057,3935;9884263,252
12995;635535,119;9751678,015
12996;772269,915;9869504,718
12997;641628,918;9783518,33
12998;624381,31;9758891,16
12999;620379,8053;9769167,732
13000;605561;10008082,84
13001;621418,0536;9752249,512
13002;649020,86;10102852,49
13003;547946,8071;9851154,499
13004;702447,6773;9972430,257
13005;620441,3939;9768875,957
13006;624853,1736;9773193,633
13007;585940,8626;9798312,654
13008;618316,7154;9756808,948
13009;529499,4417;9895569,378
13010;782776,04;9993640,94
13011;557307,3688;9885608,906
13012;538035,57;9884336,63
13013;638938,2521;9661386,79
13014;619285,7661;9768637,223
13015;673822,3147;9755850,938
13016;632650,12;9632267,35
13017;531369,129;9894110,826
13018;622725,2049;9761172,562
13019;621414,3658;9759853,029
13020;721527,6398;9679366,521
13021;623044,66;9759819,85
13022;616435,46;9639016,23
13023;774770,619;9968358,844
13024;534615,95;9892690,73
13025;642631,0468;9825176,804
13026;585613,5923;9798868,571
13027;641888,0523;9782965,338
13028;705093,1722;9616099,319
13029;767516,501;9885592,121
13030;615726,44;9638298,46
13031;-540960,2727;9916324,578
13032;632416,18;9632441,27
13033;514458,24;9756028,03
13034;764548,7996;9862144,584
13035;532370,4141;9893370,794
13036;614864,1327;9619107,963
13037;623110,78;9758250,98
13038;509089,9175;9754044,592
13039;671069,9962;9969881,93
13040;530679,9366;9894193,781
13041;781470,6921;9964561,092
13042;670932,2359;9760826,607
13043;820707,743;10035890,65
13044;623151,322;9750887,554
13045;773113,3846;9852557,772
13046;618622,2439;9769687,908
13047;782584;9992747
13048;748764,097;9692520,871
13049;618492,2852;9760438,577
13050;781109,7791;9989533,458
13051;619270,2474;9768532,824
13052;621349,6814;9764440,975
13053;619411,3809;9771631,228
13054;788771,4821;9976553,329
13055;620551,2242;9758158,526
13056;763788,5993;9862876,629
13057;622308,5665;9766080,149
13058;623659,14;9758099,86
13059;622998,3576;9754545,361
13060;616345,5408;9765430,185
13061;620299,6776;9760633,833
13062;623050,1;9759857,97
13063;623453,18;9758305,52
13064;622796,7329;9757597,986
13065;620954,6695;9760707,065
13066;619222,1976;9770562,696
13067;618062,9951;9756244,091
13068;623072,89;9759863,93
13069;624153,752;9750506,242
13070;622107,1958;9752586,795
13071;618419,6911;9753940,692
13072;628692,5102;9759334,764
13073;621356,2585;9752234,204
13074;618796,158;9766484,885
13075;633064,8103;9760323,284
13076;653303,4074;9704520,265
13077;817927,6384;9996710,688
13078;623534,8998;9765827,462
13079;618130,3481;9755390,345
13080;633432,0031;9759937,704
13081;509216,581;9754551,189
13082;620769,996;9761668,382
13083;619283,91;9771432,26
13084;620682,87;9755936,87
13085;619837,0228;9766091,096
13086;622427,8831;9755939,974
13087;626218,4274;9764164,145
13088;618995,2683;9768508,445
13089;621085,2352;9766206,918
13090;557372,2033;9885191,319
13091;561550,3438;9883188,69
13092;560885,4607;9880907,478
13093;564159,9419;9933359,242
13094;670500,3007;9886057,653
13095;697840,1992;9896398,405
13096;561300,1155;9883808,962
13097;820368,94;10036425,01
13098;645929,21;10100644,57
13099;628595,98;10096312,17
13100;764410,4721;9863094,251
13101;674465,8532;10005081,61
13102;630500,09;9584186,64
13103;722038,931;9679407,493
13104;776694,3317;9854859,085
13105;782452,4656;9966946,517
13106;670563,1893;9888275,171
13107;569358,3798;9889051,813
13108;534309,426;9893512,8
13109;615930,8024;9773614,231
13110;703220,8464;9972718,904
13111;624869,115;9748792,118
13112;583865,9978;9700235,634
13113;619673,1615;9752923,324
13114;622763,3844;9768478,234
13115;513701,2131;9753144,664
13116;687816,8889;9905053,069
13117;603715,5214;9888748,855
13118;764237,654;9860104,426
13119;687286,853;9857713,43
13120;817497,4291;9995788,466
13121;619437,8438;9765163,972
13122;616047,9404;9765618,07
13123;718127,987;9682293,182
13124;622419,3617;9752795,382
13125;533970,1175;9880582,718
13126;508509,2321;9753706,887
13127;773172,5145;9961217,261
13128;722568,1041;9677340,075
13129;557517,0936;9882965,244
13130;618034,4765;9640035,839
13131;654182,6013;9591333,331
13132;717942,891;9676830,636
13133;781523,8898;9990983,735
13134;509574,8426;9754139,745
13135;622545,9822;9748664,929
13136;697686,9771;9557811,878
13137;622803,0688;9766346,966
13138;666152,8651;9947041,065
13139;621077,7691;9755793,565
13140;775064,718;9969231,557
13141;717255,1059;10123922,86
13142;621745,0109;9849077,006
13143;763877,952;9862495,504
13144;623007,5095;9758552,88
13145;650902,7369;9752313,933
13146;621316,8568;9753253,767
13147;531078,12;9894491
13148;622615,77;9756937,37
13149;693814,01;9819750,7
13150;782186,79;9990671,17
13151;786630,43;9978050,42
13152;734195,97;10002640,26
13153;621869,337;9749077,022
13154;629478,4399;9641709,19
13155;560419,0409;9882353,733
13156;616110,4311;9769575,969
13157;506967,9885;9753556,514
13158;534011,1553;9889480,539
13159;773473,1361;9969586,722
13160;616069,1517;9772573,129
13161;615562,398;9767764,543
13162;682450,3608;9559167,537
13163;558740,9853;9883103,207
13164;699581,1423;9973957,332
13165;656103,27;9759546,77
13166;776995,5761;9976460,439
13167;627558,9454;9772178,304
13168;662275,7378;9800829,861
13169;509318,4049;9752755,041
13170;619469,7088;9757787,729
13171;622666,0593;9752211,726
13172;623512,9696;9765403,693
13173;614655,9284;9765845,88
13174;620378,285;9771458,603
13175;623016,2134;9749558,202
13176;614683,0776;9764863,199
13177;584593,16;9615149,75
13178;540214,4294;9894377,116
13179;622292,2571;9768263,596
13180;628888,1138;9760602,919
13181;560953,7373;9882497,949
13182;559851,1541;9816609,721
13183;618104,0002;9770861,323
13184;700151,9804;9557846,436
13185;810217,9166;10024883,3
13186;720940,6124;9679290,747
13187;763111,4912;9859718,265
13188;621721,0897;9756821,841
13189;558064,1036;9882836,195
13190;630474,8618;9763036,978
13191;852825,934;10065598,26
13192;775211,1178;9974385,216
13193;711008,84;9968061,371
13194;764157,81;9861535,93
13195;699223,0423;9557688,729
13196;713123,9824;9874523,733
13197;759735,4685;9906858,94
13198;614974,8229;9766880,535
13199;619612,0414;9841428,501
13200;728652,925;9717523,876
13201;782755,5125;9966245,73
13202;700044,5032;9558073,997
13203;619907,5623;9765347,897
13204;782167,9115;9986578,869
13205;619956,4187;9760151,95
13206;623707,7092;9748940,42
13207;623602,9338;9765919,54
13208;617829,9758;9754386,391
13209;628823,4167;9760839,432
13210;616873,7914;9764863,742
13211;617681,1329;9753603,43
13212;821182,1554;9754508,207
13213;777980,7947;9978444,451
13214;622380,1917;9750010,108
13215;623081,4;9759855,42
13216;765430,75;9863060,54
13217;623422,2444;9751329,805
13218;621726,7676;9756140,099
13219;621271,0975;9762543,226
13220;622728,5996;9749134,637
